adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/bUA6Fu0C2jGqrjn0A9AJwTRpq41.jpg,"[53, 12, 14, 878, 10749]",2134,en,The Time Machine,A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.,5.5546,/sotBnRlFJ67cPisjAUXzbPxi9kC.jpg,1960-05-25,The Time Machine,False,7.349,901
False,/lyzI5uFJC2E7sIYCCdaU0oZkDw2.jpg,"[16, 10751, 14]",756,en,Fantasia,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",8.0663,/5m9njnidjR0syG2gpVPVgcEMB2X.jpg,1940-11-13,Fantasia,False,7.339,3298
False,/4gWUlxECoziJ9TrGNfymNYxZf6Z.jpg,"[16, 878, 14, 28]",831405,en,Injustice,"When Lois Lane is killed, an unhinged Superman decides to take control of the Earth. Determined to stop him, Batman creates a team of freedom-fighting heroes. But when superheroes go to war, can the world survive?",6.4448,/rzrSeqqpm1BwJ3tcTznztBtLLSD.jpg,2021-10-09,Injustice,False,7.337,835
False,/3UbaCMmqOd7mca4Y5DOzY2ZVTyX.jpg,"[28, 12, 14]",122917,en,The Hobbit: The Battle of the Five Armies,"Following Smaug's attack on Laketown, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",24.6373,/xT98tLqatZPQApyRmlPL12LtiWp.jpg,2014-12-10,The Hobbit: The Battle of the Five Armies,False,7.332,15255
False,/xzIaIFXs14vr5BGoAQ2IJsQ60EB.jpg,"[14, 16, 28]",17581,ja,劇場版 NARUTO -ナルト- 疾風伝 絆,"A mysterious group of ninjas makes a surprise attack on the Konohagakure, which takes great damage. The nightmare of another Shinobi World War could become a reality. Sasuke, who was still a missing nin from Konoha trying to kill his brother, Itachi, appears for the second time in front of Naruto at an unknown location to prevent it from happening.",5.2657,/bBqEiQbbfyt4MWR3NhDZMbS4Wp8.jpg,2008-08-02,Naruto Shippuden the Movie: Bonds,False,7.328,512
False,/AdBXP8e6K3FYdDrMx3Wr6WZqCYF.jpg,"[12, 14, 35]",493529,en,Dungeons & Dragons: Honor Among Thieves,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",11.2267,/v7UF7ypAqjsFZFdjksjQ7IUpXdn.jpg,2023-03-23,Dungeons & Dragons: Honor Among Thieves,False,7.327,4508
False,/wUwizGzbTk5CTiKBnE4Pq1MONwD.jpg,"[16, 12, 28, 10751, 14]",560057,en,The Sea Beast,"When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters — and make history to boot.",9.3596,/9Zfv4Ap1e8eKOYnZPtYaWhLkk0d.jpg,2022-06-24,The Sea Beast,False,7.325,1681
False,/EnDlndEvw6Ptpp8HIwmRcSSNKQ.jpg,"[14, 35, 12]",425909,en,Ghostbusters: Afterlife,"When single mom Callie and her two kids Trevor and Phoebe arrive in a small Oklahoma town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",8.8778,/sg4xJaufDiQl7caFEskBtQXfD4x.jpg,2021-11-18,Ghostbusters: Afterlife,False,7.325,5100
False,/hO1on1VXIPxpv1G3Z8jzGkFdeKY.jpg,"[35, 14, 27]",25623,ja,ハウス,"Hoping to find a sense of connection to her late mother, Gorgeous takes a trip with her friends to visit her aunt's ancestral house in the countryside. The girls soon discover that there is more to the old house than meets the eye.",3.1058,/myMnHnG6kxYaQYknnW76VCHBpYT.jpg,1977-08-26,House,False,7.3,774
False,/36xTkr5CxVGKqe55q6lxVa8LyK3.jpg,"[35, 18, 14, 10751]",755339,pt,Tudo Bem no Natal Que Vem,"After taking a very nasty fall on Christmas Eve, grinchy Jorge blacks out and wakes up one year later, with no memory of the year that has passed. He soon realizes that he’s doomed to keep waking up on Christmas Eve after Christmas Eve, having to deal with the aftermath of what his other self has done the other 364 days of the year.",1.379,/pv4e8yKGMJAaZihYPFUjYHsG8Ob.jpg,2020-12-03,Just Another Christmas,False,7.3,437
False,/xBHq2c25I776tO1VYrDNQaT5xzZ.jpg,"[14, 35, 10751, 10770]",809107,en,Z-O-M-B-I-E-S 3,"Zed and Addison are beginning their final year at Seabrook High in the town that’s become a safe haven for monsters and humans alike. Zed is anticipating an athletic scholarship that will make him the first Zombie to attend college, while Addison is gearing up for Seabrook’s first international cheer-off competition. Then suddenly, extraterrestrial beings appear around Seabrook, provoking something other than friendly competition.",4.2986,/vqzdv4nArhuZxd7il0boKaVxQMF.jpg,2022-07-09,Z-O-M-B-I-E-S 3,False,7.3,437
False,/ursbJ6xP9YnmtlTFKf77KPxmw7U.jpg,"[18, 14]",866,en,Finding Neverland,"During a writing slump, playwright J.M. Barrie meets a widow and her four children, all young boys—who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece. Peter Pan.",6.6241,/5JyDPH4qdr0I6pF7Bjh1Qrf1Jhh.jpg,2004-10-29,Finding Neverland,False,7.319,3721
False,/fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg,"[16, 10751, 35, 14]",508947,en,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",26.1876,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,2022-03-10,Turning Red,False,7.3,5742
False,/okRY6YHbakM9cQz08EfcaLfzDoX.jpg,"[28, 12, 16, 878, 14]",30061,en,Justice League: Crisis on Two Earths,"A heroic version of Lex Luthor from an alternate universe appears to recruit the Justice League to help save his Earth from the Crime Syndicate, an evil version of the League. What ensues is the ultimate battle of good versus evil in a war that threatens both planets and, through a devious plan launched by Batman's counterpart Owlman, puts the balance of all existence in peril.",6.1298,/5Cjrxbv0BIxzgKFC9PYcgmPtnMV.jpg,2010-02-23,Justice League: Crisis on Two Earths,False,7.315,766
False,/A3qvUUd36LUF5sfPYOHEd3ahDp2.jpg,"[35, 878, 14]",892,fr,Delicatessen,"In a post-apocalyptic world, the residents of an apartment above the butcher shop receive an occasional delicacy of meat, something that is in low supply. A young man new in town falls in love with the butcher's daughter, which causes conflicts in her family, who need the young man for other business-related purposes.",3.4962,/gNtOgQHxE5B8e08zuNRAdDpmK5Z.jpg,1991-04-17,Delicatessen,False,7.312,1611
False,/8ohobj5lAIbl5XWw11FywS3IRrS.jpg,"[16, 10751, 35, 14, 10749]",809,en,Shrek 2,"Happily ever after never seemed so far far away when a trip to meet the in-laws turns into a hilariously twisted adventure for Shrek and Fiona. With the help of his faithful Donkey, Shrek takes on a potion-brewing Fairy Godmother, the pompous Prince Charming, and the ogre-killer, Puss In Boots.",16.9036,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,2004-05-19,Shrek 2,False,7.31,13340
False,/a7DtgKB187dUm9n81IlvNzVXsK1.jpg,"[18, 14, 37]",922,en,Dead Man,"On the run after committing murder, an accountant encounters a strange Native American man who prepares him for his journey into the spiritual world.",5.8149,/jX3wGBVoYoAY3IixBpwYk1fjT4z.jpg,1995-12-23,Dead Man,False,7.309,1716
False,/8Qsr8pvDL3s1jNZQ4HK1d1Xlvnh.jpg,"[14, 12]",259316,en,Fantastic Beasts and Where to Find Them,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",12.58,/fLsaFKExQt05yqjoAvKsmOMYvJR.jpg,2016-11-16,Fantastic Beasts and Where to Find Them,False,7.307,19623
False,/cJ1coGxCxjzyLveABu999rwhMrM.jpg,"[10751, 10770, 12, 35, 14, 28, 18]",26736,en,Wizards of Waverly Place: The Movie,A young wizard accidentally conjures a spell that puts her family in jeopardy.,5.4912,/vrjLcGBLurVem5lXN8237qz4tyE.jpg,2009-08-28,Wizards of Waverly Place: The Movie,False,7.306,1778
False,/7y0ol1zsvs0GbYR0BdTvWdOIDHo.jpg,"[35, 18, 10751, 14, 878]",13688,cn,長江七號,"A poor construction worker, who struggles to keep his son in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.",4.3651,/sRzSfpSb3wYYshbaiMRIuFCJJGU.jpg,2008-01-30,CJ7,False,7.3,781
False,/hnh4oqnGPlVFEMUuw41nYxKRYf0.jpg,"[12, 35, 10751, 14]",420814,en,Christopher Robin,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now it’s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something.",6.616,/i6Ytex4d3CdfIKJFxB5v5vh24vb.jpg,2018-08-01,Christopher Robin,False,7.304,2885
False,/A34inrFSAIQNatFGc8qP5kfwDmV.jpg,"[16, 28, 12, 18, 14]",118412,ja,ベルセルク 黄金時代篇Ⅱ ドルドレイ攻略,The Band of the Hawk and their enigmatic leader Griffith continue winning battle after battle as their prestige throughout the kingdom of Midland grows. But their latest task is one that has seen failure from everyone who has attempted it: the subjugation of the impenetrable fortress of Doldrey.,3.5547,/emotEtDYn6qA5O5C52yb5bS4TrN.jpg,2012-06-23,Berserk: The Golden Age Arc II - The Battle for Doldrey,False,7.3,458
False,/odKqOY6VE6C59YAdGHB0b5Havye.jpg,"[10751, 12, 14]",615666,en,A Boy Called Christmas,"An ordinary young boy called Nikolas sets out on an extraordinary adventure into the snowy north in search of his father who is on a quest to discover the fabled village of the elves, Elfhelm. Taking with him a headstrong reindeer called Blitzen and a loyal pet mouse, Nikolas soon meets his destiny in this magical and endearing story that proves nothing is impossible…",5.2393,/1sRejtiHOZGggZd9RcmdqbapLM5.jpg,2021-11-24,A Boy Called Christmas,False,7.298,805
False,/7WJjFviFBffEJvkAms4uWwbcVUk.jpg,"[14, 12, 28]",451048,en,Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",9.3322,/yKy9ELL8CON5sqDg4yIvBb5LTZL.jpg,2021-07-28,Jungle Cruise,False,7.297,6115
False,/8ScGUtKTupr5rVLiXRmffjKMRhH.jpg,"[14, 18, 53, 10749]",1491,en,The Illusionist,"With his eye on a lovely aristocrat, a gifted illusionist named Eisenheim uses his powers to win her away from her betrothed, a crown prince. But Eisenheim's scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector.",8.1384,/1O9jUvqkHaGBMVRyOJz1AlkmALW.jpg,2006-08-18,The Illusionist,False,7.297,5280
False,/skvI4rYFrKXS73BJxWGH54Omlvv.jpg,"[10751, 14, 12]",420809,en,Maleficent: Mistress of Evil,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",7.9325,/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg,2019-10-16,Maleficent: Mistress of Evil,False,7.3,6442
False,/mQqfADnMPodCsY6pamofoxKtQwm.jpg,"[10751, 12, 16, 35, 14, 9648]",12902,en,Scooby-Doo! and the Loch Ness Monster,"While the gang travel to Scotland to visit Daphne's cousin and witness the annual Highland Games, they find themselves terrorized by the legendary Loch Ness Monster.",4.013,/hmeJnofknkSnczzN3J7Wvfn7OGI.jpg,2004-05-20,Scooby-Doo! and the Loch Ness Monster,False,7.296,453
False,/VmGW4KFH975SicUzF4vwoHhSov.jpg,"[16, 28, 12, 14, 878, 27]",408220,en,Justice League Dark,"When innocent civilians begin committing unthinkable crimes across Metropolis, Gotham City and beyond, Batman must call upon mystical counterparts to eradicate this demonic threat to the planet; enter Justice League Dark. This team of Dark Arts specialists must unravel the mystery of Earth's supernatural plague and contend with the rising, powerful villainous forces behind the siege—before it's too late for all of mankind.",6.0486,/gWcTaDFXDrOAPfVzfBFz0Aya5BE.jpg,2017-01-24,Justice League Dark,False,7.295,1128
False,/9iz9NrxldLvJof2133xvQH5vvhh.jpg,"[14, 12, 10751]",258230,en,A Monster Calls,12-year-old Conor encounters an ancient tree monster who proceeds to help him cope with his mother's terminal illness and being bullied in school.,7.3423,/vNzWJwVqjszWwXrA7ZfsrJmhgV9.jpg,2016-10-07,A Monster Calls,False,7.291,3538
False,/2Mlw0JRNZHXLYxbeJ0LmiCCTiok.jpg,"[14, 18]",34647,en,Enter the Void,"This psychedelic tour of life after death is seen entirely from the point of view of Oscar, a young American drug dealer and addict living in Tokyo with his prostitute sister, Linda. When Oscar is killed by police during a bust gone bad, his spirit journeys from the past -- where he sees his parents before their deaths -- to the present -- where he witnesses his own autopsy -- and then to the future, where he looks out for his sister from beyond the grave.",3.3216,/krKnsfvSJM1PL40tLicRhVQ6kuG.jpg,2010-05-05,Enter the Void,False,7.292,1966
False,/x2LTysjFSpeK0d40zHw6Lqd4oAH.jpg,"[12, 14, 10749, 10751]",2270,en,Stardust,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",10.7938,/7zbFmxy3DqKYL2M8Hop6uylp2Uy.jpg,2007-08-10,Stardust,False,7.288,4397
False,/3g7UEsF99oRSmywLfDcCJLIP4fX.jpg,"[18, 14, 35]",837335,it,La chimera,"Just out of jail, rumpled English archaeologist Arthur reconnects with his wayward crew of tombaroli accomplices – a happy-go-lucky collective of itinerant grave-robbers who survive by looting Etruscan tombs and fencing the ancient treasures they dig up.",2.4425,/dV6SYHmmFLXQU7oKRfK4pOFCX6M.jpg,2023-10-12,La Chimera,False,7.285,557
False,/d9eONXYtCmQnPWw61w9pNMGlSzK.jpg,"[18, 35, 10749, 14]",1262,en,Stranger Than Fiction,Harold Crick is a lonely IRS agent whose mundane existence is transformed when he hears a mysterious voice narrating his life.,5.1598,/nCzcepubwShvZ4vbCsygQNgF2Z1.jpg,2006-11-10,Stranger Than Fiction,False,7.287,2512
False,/a8Q2g0g7XzAF6gcB8qgn37ccb9Y.jpg,"[16, 12, 878, 14]",912598,ja,バブル,"In an abandoned Tokyo overrun by bubbles and gravitational abnormalities, one gifted young man has a fateful meeting with a mysterious girl.",3.6179,/wjgwIZyEgtgy9nIdz6C5uJNel2X.jpg,2022-02-14,Bubble,False,7.3,474
False,/iUFylO8khUHGiSJanUZQfzZYyXI.jpg,"[14, 18, 27, 53]",1433,es,El espinazo del diablo,"Spain, 1939. In the last days of the Spanish Civil War, the young Carlos arrives at the Santa Lucía orphanage, where he will make friends and enemies as he follows the quiet footsteps of a mysterious presence eager for revenge.",3.6503,/iP1z1aJzPnkP8FHg77TS7ukqoEZ.jpg,2001-04-20,The Devil's Backbone,False,7.3,1346
False,/1SgD8XMa6dDSBKbPU4TDe2cmfGK.jpg,"[14, 18]",842924,en,The Life of Chuck,"In this extraordinary story of an ordinary man, Charles 'Chuck' Krantz experiences the wonder of love, the heartbreak of loss, and the multitudes contained in all of us.",9.5919,/oumprkO9bThExP8NwxBIBnvBu2v.jpg,2025-06-05,The Life of Chuck,False,7.286,1008
False,/qegwTsiVjrNY9nwkwzLJQ5r4204.jpg,"[35, 14, 878]",416494,en,Status Update,"After being uprooted by his parents' separation and unable to fit into his new hometown, a teenager stumbles upon a magical app that causes his social media updates to come true.",4.9578,/E4twRNScyq3g6tRpvK6X8LdD1z.jpg,2018-02-09,Status Update,False,7.28,567
False,/6tAYyCxF0T5oUIH95zMBC3X3W5T.jpg,"[10751, 14, 35]",668461,en,Slumberland,"A young girl discovers a secret map to the dreamworld of Slumberland, and with the help of an eccentric outlaw, she traverses dreams and flees nightmares, with the hope that she will be able to see her late father again.",6.5834,/eCgBLNAFC4XDZ4DiyQ80PIJdSHU.jpg,2022-11-18,Slumberland,False,7.279,927
False,/hU1Q9YVzdYhokr8a9gLywnSUMlN.jpg,"[16, 10751, 28, 14]",1147400,fr,"Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire","Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Betterfly, is a superhero. Ladybug and Cat Noir will have to help Betterfly counter the attacks of their evil doubles and prevent them from seizing the Butterfly Miraculous. Can our heroes also help Betterfly make Shadybug and Claw Noir better people?",5.6184,/7Md3nuV0ZprBTnkdR3OrUCEsrSP.jpg,2023-10-21,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",False,7.275,625
False,/92tb8mgjgL1S2KwrZezyPHPkQ3R.jpg,"[12, 10751, 14]",13597,en,Labyrinth,"Frustrated with babysitting on yet another weekend night, Sarah, a teenager with an active imagination, summons the Goblins to take her baby stepbrother away. When little Toby actually disappears, Sarah must follow him into a fantastical world to rescue him from the Goblin King. Guarding his castle is the labyrinth itself, a twisted maze of deception, populated with outrageous characters and unknown dangers.",9.2912,/hbSdA1DmNA9IlfVoqJkIWYF2oYm.jpg,1986-06-27,Labyrinth,False,7.275,2709
False,/oqblGh9vRXFBV9Auu8St5i50njr.jpg,"[16, 10751, 12, 14]",323661,fr,"Mune, le gardien de la lune","When a faun named Mune becomes the Guardian of the Moon, little did he had unprepared experience with the Moon and an accident that could put both the Moon and the Sun in danger, including a corrupt titan named Necross who wants the Sun for himself and placing the balance of night and day in great peril. Now with the help of a wax-child named Glim and the warrior, Sohone who also became the Sun Guardian, they go out on an exciting journey to get the Sun back and restore the Moon to their rightful place in the sky.",3.1097,/fWjm8AH9YqkRUR2yf4y1mDIvj0O.jpg,2015-02-05,Mune: Guardian of the Moon,False,7.273,593
